App Status,Application Status,Approval Status,blank,Building No.,Compliance Type (Reported by Hosptial),Corr Infrastructure,Corr Licensee Type,Corr Organization,Financial,Infrastructure,Licensee,Licensee Type,Orginization,Owner Name,Ownership,Progress,Status,What type of entity manages this hospital? ,Who is financially responsible for the seismic upgrades?,Who manages the hospital? 
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-02000,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Pasadena Hospital Association Ltd.,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Pasadena Hospital Association Ltd.,Pasadena Hospital Association Ltd.
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-02000,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Pasadena Hospital Association Ltd.,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Pasadena Hospital Association Ltd.,Pasadena Hospital Association Ltd.
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-02001,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Pasadena Hospital Association Ltd.,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Pasadena Hospital Association Ltd.,Pasadena Hospital Association Ltd.
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-02001,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Pasadena Hospital Association Ltd.,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Pasadena Hospital Association Ltd.,Pasadena Hospital Association Ltd.
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-02002,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Pasadena Hospital Association Ltd.,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Pasadena Hospital Association Ltd.,Pasadena Hospital Association Ltd.
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-02002,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Pasadena Hospital Association Ltd.,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Pasadena Hospital Association Ltd.,Pasadena Hospital Association Ltd.
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-02004,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Pasadena Hospital Association Ltd.,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Pasadena Hospital Association Ltd.,Pasadena Hospital Association Ltd.
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-02004,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Pasadena Hospital Association Ltd.,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Pasadena Hospital Association Ltd.,Pasadena Hospital Association Ltd.
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-02005,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Pasadena Hospital Association Ltd.,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Pasadena Hospital Association Ltd.,Pasadena Hospital Association Ltd.
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-02005,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Pasadena Hospital Association Ltd.,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Pasadena Hospital Association Ltd.,Pasadena Hospital Association Ltd.
