App Status,Application Status,Approval Status,blank,Building No.,Compliance Type (Reported by Hosptial),Corr Infrastructure,Corr Licensee Type,Corr Organization,Financial,Infrastructure,Licensee,Licensee Type,Orginization,Owner Name,Ownership,Progress,Status,What type of entity manages this hospital? ,Who is financially responsible for the seismic upgrades?,Who manages the hospital? 
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02351,SPC and NPC Retrofit,None,Private (Investor – Corporation),,Property Owner,,,Private (Investor – Corporation),Yes,"CHCM,Inc.",Private (Investor – Corporation),,,Private (Investor – Corporation),"CHCM,Inc.","CHCM,Inc."
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02351,SPC and NPC Retrofit,None,Private (Investor – Corporation),,Property Owner,,,Private (Investor – Corporation),Yes,"CHCM,Inc.",Private (Investor – Corporation),,In Progress,Private (Investor – Corporation),"CHCM,Inc.","CHCM,Inc."
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02351,SPC and NPC Retrofit,None,Private (Investor – Corporation),,Property Owner,,,Private (Investor – Corporation),Yes,"CHCM,Inc.",Private (Investor – Corporation),,Not Started,Private (Investor – Corporation),"CHCM,Inc.","CHCM,Inc."
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02352,NPC Retrofit,None,Private (Investor – Corporation),,Property Owner,,,Private (Investor – Corporation),Yes,"CHCM,Inc.",Private (Investor – Corporation),,,Private (Investor – Corporation),"CHCM,Inc.","CHCM,Inc."
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02352,NPC Retrofit,None,Private (Investor – Corporation),,Property Owner,,,Private (Investor – Corporation),Yes,"CHCM,Inc.",Private (Investor – Corporation),,Not Started,Private (Investor – Corporation),"CHCM,Inc.","CHCM,Inc."
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03102,NPC Retrofit,None,Private (Investor – Corporation),,Property Owner,,,Private (Investor – Corporation),Yes,"CHCM,Inc.",Private (Investor – Corporation),,,Private (Investor – Corporation),"CHCM,Inc.","CHCM,Inc."
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03102,NPC Retrofit,None,Private (Investor – Corporation),,Property Owner,,,Private (Investor – Corporation),Yes,"CHCM,Inc.",Private (Investor – Corporation),,Not Started,Private (Investor – Corporation),"CHCM,Inc.","CHCM,Inc."
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03417,NPC Retrofit,None,Private (Investor – Corporation),,Property Owner,,,Private (Investor – Corporation),Yes,"CHCM,Inc.",Private (Investor – Corporation),,,Private (Investor – Corporation),"CHCM,Inc.","CHCM,Inc."
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03417,NPC Retrofit,None,Private (Investor – Corporation),,Property Owner,,,Private (Investor – Corporation),Yes,"CHCM,Inc.",Private (Investor – Corporation),,Not Started,Private (Investor – Corporation),"CHCM,Inc.","CHCM,Inc."
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03419,NPC Retrofit,None,Private (Investor – Corporation),,Property Owner,,,Private (Investor – Corporation),Yes,"CHCM,Inc.",Private (Investor – Corporation),,,Private (Investor – Corporation),"CHCM,Inc.","CHCM,Inc."
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03419,NPC Retrofit,None,Private (Investor – Corporation),,Property Owner,,,Private (Investor – Corporation),Yes,"CHCM,Inc.",Private (Investor – Corporation),,Not Started,Private (Investor – Corporation),"CHCM,Inc.","CHCM,Inc."
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-07144,NPC Retrofit,None,Private (Investor – Corporation),,Property Owner,,,Private (Investor – Corporation),Yes,"CHCM,Inc.",Private (Investor – Corporation),,,Private (Investor – Corporation),"CHCM,Inc.","CHCM,Inc."
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-07144,NPC Retrofit,None,Private (Investor – Corporation),,Property Owner,,,Private (Investor – Corporation),Yes,"CHCM,Inc.",Private (Investor – Corporation),,In Progress,Private (Investor – Corporation),"CHCM,Inc.","CHCM,Inc."
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-07144,NPC Retrofit,None,Private (Investor – Corporation),,Property Owner,,,Private (Investor – Corporation),Yes,"CHCM,Inc.",Private (Investor – Corporation),,Not Started,Private (Investor – Corporation),"CHCM,Inc.","CHCM,Inc."
