App Status,Application Status,Approval Status,blank,Building No.,Compliance Type (Reported by Hosptial),Corr Infrastructure,Corr Licensee Type,Corr Organization,Financial,Infrastructure,Licensee,Licensee Type,Orginization,Owner Name,Ownership,Progress,Status,What type of entity manages this hospital? ,Who is financially responsible for the seismic upgrades?,Who manages the hospital? 
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00982,SPC and NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"PRIME HEALTHCARE LA PALMA, LLC",Private (Investor - Limited Liability Company),,Completed,Private (Investor - Limited Liability Company),"PRIME HEALTHCARE LA PALMA, LLC","PRIME HEALTHCARE LA PALMA, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00982,SPC and NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"PRIME HEALTHCARE LA PALMA, LLC",Private (Investor - Limited Liability Company),,Not Started,Private (Investor - Limited Liability Company),"PRIME HEALTHCARE LA PALMA, LLC","PRIME HEALTHCARE LA PALMA, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00983,NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"PRIME HEALTHCARE LA PALMA, LLC",Private (Investor - Limited Liability Company),,,Private (Investor - Limited Liability Company),"PRIME HEALTHCARE LA PALMA, LLC","PRIME HEALTHCARE LA PALMA, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00983,NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"PRIME HEALTHCARE LA PALMA, LLC",Private (Investor - Limited Liability Company),,In Progress,Private (Investor - Limited Liability Company),"PRIME HEALTHCARE LA PALMA, LLC","PRIME HEALTHCARE LA PALMA, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00984,NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"PRIME HEALTHCARE LA PALMA, LLC",Private (Investor - Limited Liability Company),,,Private (Investor - Limited Liability Company),"PRIME HEALTHCARE LA PALMA, LLC","PRIME HEALTHCARE LA PALMA, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00984,NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"PRIME HEALTHCARE LA PALMA, LLC",Private (Investor - Limited Liability Company),,In Progress,Private (Investor - Limited Liability Company),"PRIME HEALTHCARE LA PALMA, LLC","PRIME HEALTHCARE LA PALMA, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00985,NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"PRIME HEALTHCARE LA PALMA, LLC",Private (Investor - Limited Liability Company),,,Private (Investor - Limited Liability Company),"PRIME HEALTHCARE LA PALMA, LLC","PRIME HEALTHCARE LA PALMA, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00985,NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"PRIME HEALTHCARE LA PALMA, LLC",Private (Investor - Limited Liability Company),,In Progress,Private (Investor - Limited Liability Company),"PRIME HEALTHCARE LA PALMA, LLC","PRIME HEALTHCARE LA PALMA, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00985,NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"PRIME HEALTHCARE LA PALMA, LLC",Private (Investor - Limited Liability Company),,Not Started,Private (Investor - Limited Liability Company),"PRIME HEALTHCARE LA PALMA, LLC","PRIME HEALTHCARE LA PALMA, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02758,NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"PRIME HEALTHCARE LA PALMA, LLC",Private (Investor - Limited Liability Company),,,Private (Investor - Limited Liability Company),"PRIME HEALTHCARE LA PALMA, LLC","PRIME HEALTHCARE LA PALMA, LLC"
