App Status,Application Status,Approval Status,blank,Building No.,Compliance Type (Reported by Hosptial),Corr Infrastructure,Corr Licensee Type,Corr Organization,Financial,Infrastructure,Licensee,Licensee Type,Orginization,Owner Name,Ownership,Progress,Status,What type of entity manages this hospital? ,Who is financially responsible for the seismic upgrades?,Who manages the hospital? 
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00613,"No GAC services, convert to OSHPD 1R",None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Adventist Health System West,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Adventist Health System West,Adventist Health System West
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00614,"No GAC services, convert to OSHPD 1R",None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Adventist Health System West,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Adventist Health System West,Adventist Health System West
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00615,"No GAC services, convert to OSHPD 1R",None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Adventist Health System West,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Adventist Health System West,Adventist Health System West
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00616,"No GAC services, convert to OSHPD 1R",None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Adventist Health System West,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Adventist Health System West,Adventist Health System West
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00618,SPC and NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Adventist Health System West,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Adventist Health System West,Adventist Health System West
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00618,SPC and NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Adventist Health System West,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Adventist Health System West,Adventist Health System West
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00619,"No GAC services, convert to OSHPD 1R",None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Adventist Health System West,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Adventist Health System West,Adventist Health System West
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00620,"No GAC services, convert to OSHPD 1R",None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Adventist Health System West,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Adventist Health System West,Adventist Health System West
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00621,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Adventist Health System West,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Adventist Health System West,Adventist Health System West
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00621,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Adventist Health System West,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Adventist Health System West,Adventist Health System West
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03872,SPC and NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Adventist Health System West,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Adventist Health System West,Adventist Health System West
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03872,SPC and NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Adventist Health System West,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Adventist Health System West,Adventist Health System West
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-05504,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Adventist Health System West,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Adventist Health System West,Adventist Health System West
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-05504,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Adventist Health System West,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Adventist Health System West,Adventist Health System West
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-06415,"No GAC services, convert to OSHPD 1R",None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Adventist Health System West,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Adventist Health System West,Adventist Health System West
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-06729,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Adventist Health System West,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Adventist Health System West,Adventist Health System West
