App Status,Application Status,Approval Status,blank,Building No.,Compliance Type (Reported by Hosptial),Corr Infrastructure,Corr Licensee Type,Corr Organization,Financial,Infrastructure,Licensee,Licensee Type,Orginization,Owner Name,Ownership,Progress,Status,What type of entity manages this hospital? ,Who is financially responsible for the seismic upgrades?,Who manages the hospital? 
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01003,SPC and NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"Veritas Health Services, LLC",Private (Investor - Limited Liability Company),,In Progress,Private (Investor - Limited Liability Company),"Veritas Health Services, LLC","Veritas Health Services, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01003,SPC and NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"Veritas Health Services, LLC",Private (Investor - Limited Liability Company),,Not Started,Private (Investor - Limited Liability Company),"Veritas Health Services, LLC","Veritas Health Services, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01004,NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"Veritas Health Services, LLC",Private (Investor - Limited Liability Company),,,Private (Investor - Limited Liability Company),"Veritas Health Services, LLC","Veritas Health Services, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01004,NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"Veritas Health Services, LLC",Private (Investor - Limited Liability Company),,Not Started,Private (Investor - Limited Liability Company),"Veritas Health Services, LLC","Veritas Health Services, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01005,NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"Veritas Health Services, LLC",Private (Investor - Limited Liability Company),,,Private (Investor - Limited Liability Company),"Veritas Health Services, LLC","Veritas Health Services, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01005,NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"Veritas Health Services, LLC",Private (Investor - Limited Liability Company),,Not Started,Private (Investor - Limited Liability Company),"Veritas Health Services, LLC","Veritas Health Services, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01006,NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"Veritas Health Services, LLC",Private (Investor - Limited Liability Company),,,Private (Investor - Limited Liability Company),"Veritas Health Services, LLC","Veritas Health Services, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01006,NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"Veritas Health Services, LLC",Private (Investor - Limited Liability Company),,Not Started,Private (Investor - Limited Liability Company),"Veritas Health Services, LLC","Veritas Health Services, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01007,NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"Veritas Health Services, LLC",Private (Investor - Limited Liability Company),,,Private (Investor - Limited Liability Company),"Veritas Health Services, LLC","Veritas Health Services, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01007,NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"Veritas Health Services, LLC",Private (Investor - Limited Liability Company),,In Progress,Private (Investor - Limited Liability Company),"Veritas Health Services, LLC","Veritas Health Services, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01007,NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"Veritas Health Services, LLC",Private (Investor - Limited Liability Company),,Not Started,Private (Investor - Limited Liability Company),"Veritas Health Services, LLC","Veritas Health Services, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-07250,NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"Veritas Health Services, LLC",Private (Investor - Limited Liability Company),,,Private (Investor - Limited Liability Company),"Veritas Health Services, LLC","Veritas Health Services, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-07250,NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"Veritas Health Services, LLC",Private (Investor - Limited Liability Company),,In Progress,Private (Investor - Limited Liability Company),"Veritas Health Services, LLC","Veritas Health Services, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-07250,NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"Veritas Health Services, LLC",Private (Investor - Limited Liability Company),,Not Started,Private (Investor - Limited Liability Company),"Veritas Health Services, LLC","Veritas Health Services, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-07251,NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"Veritas Health Services, LLC",Private (Investor - Limited Liability Company),,,Private (Investor - Limited Liability Company),"Veritas Health Services, LLC","Veritas Health Services, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-07251,NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"Veritas Health Services, LLC",Private (Investor - Limited Liability Company),,In Progress,Private (Investor - Limited Liability Company),"Veritas Health Services, LLC","Veritas Health Services, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-07251,NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"Veritas Health Services, LLC",Private (Investor - Limited Liability Company),,Not Started,Private (Investor - Limited Liability Company),"Veritas Health Services, LLC","Veritas Health Services, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-07252,NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"Veritas Health Services, LLC",Private (Investor - Limited Liability Company),,,Private (Investor - Limited Liability Company),"Veritas Health Services, LLC","Veritas Health Services, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-07252,NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"Veritas Health Services, LLC",Private (Investor - Limited Liability Company),,In Progress,Private (Investor - Limited Liability Company),"Veritas Health Services, LLC","Veritas Health Services, LLC"
