App Status,Application Status,Approval Status,blank,Building No.,Compliance Type (Reported by Hosptial),Corr Infrastructure,Corr Licensee Type,Corr Organization,Financial,Infrastructure,Licensee,Licensee Type,Orginization,Owner Name,Ownership,Progress,Status,What type of entity manages this hospital? ,Who is financially responsible for the seismic upgrades?,Who manages the hospital? 
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02114,"No GAC services, convert to OSHPD 1R",None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Scripps Health,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Scripps Health,Scripps Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02114,"No GAC services, convert to OSHPD 1R",None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Scripps Health,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Scripps Health,Scripps Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02115,"No GAC services, convert to OSHPD 1R",None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Scripps Health,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Scripps Health,Scripps Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02115,"No GAC services, convert to OSHPD 1R",None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Scripps Health,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Scripps Health,Scripps Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02116,"No GAC services, convert to OSHPD 1R",None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Scripps Health,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Scripps Health,Scripps Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02116,"No GAC services, convert to OSHPD 1R",None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Scripps Health,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Scripps Health,Scripps Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02119,"No GAC services, convert to OSHPD 1R",None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Scripps Health,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Scripps Health,Scripps Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02119,"No GAC services, convert to OSHPD 1R",None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Scripps Health,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Scripps Health,Scripps Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02121,"No GAC services, convert to OSHPD 1R",None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Scripps Health,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Scripps Health,Scripps Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02121,"No GAC services, convert to OSHPD 1R",None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Scripps Health,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Scripps Health,Scripps Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02122,"No GAC services, convert to OSHPD 1R",None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Scripps Health,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Scripps Health,Scripps Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02122,"No GAC services, convert to OSHPD 1R",None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Scripps Health,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Scripps Health,Scripps Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02123,"No GAC services, convert to OSHPD 1R",None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Scripps Health,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Scripps Health,Scripps Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02123,"No GAC services, convert to OSHPD 1R",None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Scripps Health,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Scripps Health,Scripps Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02589,"No GAC services, convert to OSHPD 1R",None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Scripps Health,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Scripps Health,Scripps Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02589,"No GAC services, convert to OSHPD 1R",None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Scripps Health,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Scripps Health,Scripps Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03543,2030 Compliant Building,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Scripps Health,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Scripps Health,Scripps Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03543,2030 Compliant Building,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Scripps Health,Non-profit Corporation (incl. Church-related),,Completed,Non-profit Corporation (incl. Church-related),Scripps Health,Scripps Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03545,2030 Compliant Building,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Scripps Health,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Scripps Health,Scripps Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03545,2030 Compliant Building,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Scripps Health,Non-profit Corporation (incl. Church-related),,Completed,Non-profit Corporation (incl. Church-related),Scripps Health,Scripps Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03546,2030 Compliant Building,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Scripps Health,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Scripps Health,Scripps Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03546,2030 Compliant Building,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Scripps Health,Non-profit Corporation (incl. Church-related),,Completed,Non-profit Corporation (incl. Church-related),Scripps Health,Scripps Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03547,2030 Compliant Building,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Scripps Health,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Scripps Health,Scripps Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03547,2030 Compliant Building,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Scripps Health,Non-profit Corporation (incl. Church-related),,Completed,Non-profit Corporation (incl. Church-related),Scripps Health,Scripps Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03712,"No GAC services, convert to OSHPD 1R",None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Scripps Health,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Scripps Health,Scripps Health
