App Status,Application Status,Approval Status,blank,Building No.,Compliance Type (Reported by Hosptial),Corr Infrastructure,Corr Licensee Type,Corr Organization,Financial,Infrastructure,Licensee,Licensee Type,Orginization,Owner Name,Ownership,Progress,Status,What type of entity manages this hospital? ,Who is financially responsible for the seismic upgrades?,Who manages the hospital? 
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-01466,SPC and NPC Retrofit,None,Private (Investor – Corporation),"Ventas Realty, LP",Managing Organization/Licensee,,"THC - Orange County, LLC",Private (Investor – Corporation),No,"Ventas Realty, LP",Private (Investor - Limited Liability Company),,Completed,Private (Investor – Corporation),"THC - Orange County, LLC","THC - Orange County, LLC"
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-01466,SPC and NPC Retrofit,None,Private (Investor – Corporation),"Ventas Realty, LP",Managing Organization/Licensee,,"THC - Orange County, LLC",Private (Investor – Corporation),No,"Ventas Realty, LP",Private (Investor - Limited Liability Company),,In Progress,Private (Investor – Corporation),"THC - Orange County, LLC","THC - Orange County, LLC"
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-01466,SPC and NPC Retrofit,None,Private (Investor – Corporation),"Ventas Realty, LP",Managing Organization/Licensee,,"THC - Orange County, LLC",Private (Investor – Corporation),No,"Ventas Realty, LP",Private (Investor - Limited Liability Company),,Not Started,Private (Investor – Corporation),"THC - Orange County, LLC","THC - Orange County, LLC"
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-01467,NPC Retrofit,None,Private (Investor – Corporation),"Ventas Realty, LP",Managing Organization/Licensee,,"THC - Orange County, LLC",Private (Investor – Corporation),No,"Ventas Realty, LP",Private (Investor - Limited Liability Company),,,Private (Investor – Corporation),"THC - Orange County, LLC","THC - Orange County, LLC"
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-01467,NPC Retrofit,None,Private (Investor – Corporation),"Ventas Realty, LP",Managing Organization/Licensee,,"THC - Orange County, LLC",Private (Investor – Corporation),No,"Ventas Realty, LP",Private (Investor - Limited Liability Company),,Completed,Private (Investor – Corporation),"THC - Orange County, LLC","THC - Orange County, LLC"
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-01467,NPC Retrofit,None,Private (Investor – Corporation),"Ventas Realty, LP",Managing Organization/Licensee,,"THC - Orange County, LLC",Private (Investor – Corporation),No,"Ventas Realty, LP",Private (Investor - Limited Liability Company),,In Progress,Private (Investor – Corporation),"THC - Orange County, LLC","THC - Orange County, LLC"
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-01467,NPC Retrofit,None,Private (Investor – Corporation),"Ventas Realty, LP",Managing Organization/Licensee,,"THC - Orange County, LLC",Private (Investor – Corporation),No,"Ventas Realty, LP",Private (Investor - Limited Liability Company),,Not Started,Private (Investor – Corporation),"THC - Orange County, LLC","THC - Orange County, LLC"
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-05842,SPC and NPC Retrofit,None,Private (Investor – Corporation),"Ventas Realty, LP",Managing Organization/Licensee,,"THC - Orange County, LLC",Private (Investor – Corporation),No,"Ventas Realty, LP",Private (Investor - Limited Liability Company),,Completed,Private (Investor – Corporation),"THC - Orange County, LLC","THC - Orange County, LLC"
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-05842,SPC and NPC Retrofit,None,Private (Investor – Corporation),"Ventas Realty, LP",Managing Organization/Licensee,,"THC - Orange County, LLC",Private (Investor – Corporation),No,"Ventas Realty, LP",Private (Investor - Limited Liability Company),,In Progress,Private (Investor – Corporation),"THC - Orange County, LLC","THC - Orange County, LLC"
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-05842,SPC and NPC Retrofit,None,Private (Investor – Corporation),"Ventas Realty, LP",Managing Organization/Licensee,,"THC - Orange County, LLC",Private (Investor – Corporation),No,"Ventas Realty, LP",Private (Investor - Limited Liability Company),,Not Started,Private (Investor – Corporation),"THC - Orange County, LLC","THC - Orange County, LLC"
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-05843,SPC and NPC Retrofit,None,Private (Investor – Corporation),"Ventas Realty, LP",Managing Organization/Licensee,,"THC - Orange County, LLC",Private (Investor – Corporation),No,"Ventas Realty, LP",Private (Investor - Limited Liability Company),,Completed,Private (Investor – Corporation),"THC - Orange County, LLC","THC - Orange County, LLC"
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-05843,SPC and NPC Retrofit,None,Private (Investor – Corporation),"Ventas Realty, LP",Managing Organization/Licensee,,"THC - Orange County, LLC",Private (Investor – Corporation),No,"Ventas Realty, LP",Private (Investor - Limited Liability Company),,In Progress,Private (Investor – Corporation),"THC - Orange County, LLC","THC - Orange County, LLC"
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-05843,SPC and NPC Retrofit,None,Private (Investor – Corporation),"Ventas Realty, LP",Managing Organization/Licensee,,"THC - Orange County, LLC",Private (Investor – Corporation),No,"Ventas Realty, LP",Private (Investor - Limited Liability Company),,Not Started,Private (Investor – Corporation),"THC - Orange County, LLC","THC - Orange County, LLC"
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-05844,SPC and NPC Retrofit,None,Private (Investor – Corporation),"Ventas Realty, LP",Managing Organization/Licensee,,"THC - Orange County, LLC",Private (Investor – Corporation),No,"Ventas Realty, LP",Private (Investor - Limited Liability Company),,Completed,Private (Investor – Corporation),"THC - Orange County, LLC","THC - Orange County, LLC"
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-05844,SPC and NPC Retrofit,None,Private (Investor – Corporation),"Ventas Realty, LP",Managing Organization/Licensee,,"THC - Orange County, LLC",Private (Investor – Corporation),No,"Ventas Realty, LP",Private (Investor - Limited Liability Company),,In Progress,Private (Investor – Corporation),"THC - Orange County, LLC","THC - Orange County, LLC"
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-05844,SPC and NPC Retrofit,None,Private (Investor – Corporation),"Ventas Realty, LP",Managing Organization/Licensee,,"THC - Orange County, LLC",Private (Investor – Corporation),No,"Ventas Realty, LP",Private (Investor - Limited Liability Company),,Not Started,Private (Investor – Corporation),"THC - Orange County, LLC","THC - Orange County, LLC"
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-05845,SPC and NPC Retrofit,None,Private (Investor – Corporation),"Ventas Realty, LP",Managing Organization/Licensee,,"THC - Orange County, LLC",Private (Investor – Corporation),No,"Ventas Realty, LP",Private (Investor - Limited Liability Company),,Completed,Private (Investor – Corporation),"THC - Orange County, LLC","THC - Orange County, LLC"
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-05845,SPC and NPC Retrofit,None,Private (Investor – Corporation),"Ventas Realty, LP",Managing Organization/Licensee,,"THC - Orange County, LLC",Private (Investor – Corporation),No,"Ventas Realty, LP",Private (Investor - Limited Liability Company),,In Progress,Private (Investor – Corporation),"THC - Orange County, LLC","THC - Orange County, LLC"
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-05845,SPC and NPC Retrofit,None,Private (Investor – Corporation),"Ventas Realty, LP",Managing Organization/Licensee,,"THC - Orange County, LLC",Private (Investor – Corporation),No,"Ventas Realty, LP",Private (Investor - Limited Liability Company),,Not Started,Private (Investor – Corporation),"THC - Orange County, LLC","THC - Orange County, LLC"
