App Status,Application Status,Approval Status,blank,Building No.,Compliance Type (Reported by Hosptial),Corr Infrastructure,Corr Licensee Type,Corr Organization,Financial,Infrastructure,Licensee,Licensee Type,Orginization,Owner Name,Ownership,Progress,Status,What type of entity manages this hospital? ,Who is financially responsible for the seismic upgrades?,Who manages the hospital? 
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00055,SPC and NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"L.A. Downtown Medical Center Property, LLC",Private (Investor - Limited Liability Company),,In Progress,Private (Investor - Limited Liability Company),"L.A. Downtown Medical Center Property, LLC","L.A. Downtown Medical Center Property, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00055,SPC and NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"L.A. Downtown Medical Center Property, LLC",Private (Investor - Limited Liability Company),,Not Started,Private (Investor - Limited Liability Company),"L.A. Downtown Medical Center Property, LLC","L.A. Downtown Medical Center Property, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00056,SPC and NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"L.A. Downtown Medical Center Property, LLC",Private (Investor - Limited Liability Company),,In Progress,Private (Investor - Limited Liability Company),"L.A. Downtown Medical Center Property, LLC","L.A. Downtown Medical Center Property, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00056,SPC and NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"L.A. Downtown Medical Center Property, LLC",Private (Investor - Limited Liability Company),,Not Started,Private (Investor - Limited Liability Company),"L.A. Downtown Medical Center Property, LLC","L.A. Downtown Medical Center Property, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03826,SPC and NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"L.A. Downtown Medical Center Property, LLC",Private (Investor - Limited Liability Company),,In Progress,Private (Investor - Limited Liability Company),"L.A. Downtown Medical Center Property, LLC","L.A. Downtown Medical Center Property, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03826,SPC and NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"L.A. Downtown Medical Center Property, LLC",Private (Investor - Limited Liability Company),,Not Started,Private (Investor - Limited Liability Company),"L.A. Downtown Medical Center Property, LLC","L.A. Downtown Medical Center Property, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-06178,NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"L.A. Downtown Medical Center Property, LLC",Private (Investor - Limited Liability Company),,,Private (Investor - Limited Liability Company),"L.A. Downtown Medical Center Property, LLC","L.A. Downtown Medical Center Property, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-06178,NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"L.A. Downtown Medical Center Property, LLC",Private (Investor - Limited Liability Company),,In Progress,Private (Investor - Limited Liability Company),"L.A. Downtown Medical Center Property, LLC","L.A. Downtown Medical Center Property, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-06178,NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"L.A. Downtown Medical Center Property, LLC",Private (Investor - Limited Liability Company),,Not Started,Private (Investor - Limited Liability Company),"L.A. Downtown Medical Center Property, LLC","L.A. Downtown Medical Center Property, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-07618,SPC and NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"L.A. Downtown Medical Center Property, LLC",Private (Investor - Limited Liability Company),,In Progress,Private (Investor - Limited Liability Company),"L.A. Downtown Medical Center Property, LLC","L.A. Downtown Medical Center Property, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-07618,SPC and NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"L.A. Downtown Medical Center Property, LLC",Private (Investor - Limited Liability Company),,Not Started,Private (Investor - Limited Liability Company),"L.A. Downtown Medical Center Property, LLC","L.A. Downtown Medical Center Property, LLC"
