App Status,Application Status,Approval Status,blank,Building No.,Compliance Type (Reported by Hosptial),Corr Infrastructure,Corr Licensee Type,Corr Organization,Financial,Infrastructure,Licensee,Licensee Type,Orginization,Owner Name,Ownership,Progress,Status,What type of entity manages this hospital? ,Who is financially responsible for the seismic upgrades?,Who manages the hospital? 
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00662,2030 Compliant Building,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,AHMC Healthcare Inc.,Private (Investor - Limited Liability Company),,,Private (Investor - Limited Liability Company),AHMC Healthcare Inc.,AHMC Healthcare Inc.
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00662,2030 Compliant Building,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,AHMC Healthcare Inc.,Private (Investor - Limited Liability Company),,In Progress,Private (Investor - Limited Liability Company),AHMC Healthcare Inc.,AHMC Healthcare Inc.
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00662,2030 Compliant Building,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,AHMC Healthcare Inc.,Private (Investor - Limited Liability Company),,Not Started,Private (Investor - Limited Liability Company),AHMC Healthcare Inc.,AHMC Healthcare Inc.
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00663,2030 Compliant Building,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,AHMC Healthcare Inc.,Private (Investor - Limited Liability Company),,,Private (Investor - Limited Liability Company),AHMC Healthcare Inc.,AHMC Healthcare Inc.
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00663,2030 Compliant Building,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,AHMC Healthcare Inc.,Private (Investor - Limited Liability Company),,In Progress,Private (Investor - Limited Liability Company),AHMC Healthcare Inc.,AHMC Healthcare Inc.
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00663,2030 Compliant Building,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,AHMC Healthcare Inc.,Private (Investor - Limited Liability Company),,Not Started,Private (Investor - Limited Liability Company),AHMC Healthcare Inc.,AHMC Healthcare Inc.
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00664,2030 Compliant Building,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,AHMC Healthcare Inc.,Private (Investor - Limited Liability Company),,,Private (Investor - Limited Liability Company),AHMC Healthcare Inc.,AHMC Healthcare Inc.
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00664,2030 Compliant Building,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,AHMC Healthcare Inc.,Private (Investor - Limited Liability Company),,In Progress,Private (Investor - Limited Liability Company),AHMC Healthcare Inc.,AHMC Healthcare Inc.
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00664,2030 Compliant Building,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,AHMC Healthcare Inc.,Private (Investor - Limited Liability Company),,Not Started,Private (Investor - Limited Liability Company),AHMC Healthcare Inc.,AHMC Healthcare Inc.
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00666,2030 Compliant Building,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,AHMC Healthcare Inc.,Private (Investor - Limited Liability Company),,,Private (Investor - Limited Liability Company),AHMC Healthcare Inc.,AHMC Healthcare Inc.
