App Status,Application Status,Approval Status,blank,Building No.,Compliance Type (Reported by Hosptial),Corr Infrastructure,Corr Licensee Type,Corr Organization,Financial,Infrastructure,Licensee,Licensee Type,Orginization,Owner Name,Ownership,Progress,Status,What type of entity manages this hospital? ,Who is financially responsible for the seismic upgrades?,Who manages the hospital? 
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-00727,SPC and NPC Retrofit,None,Private (Investor – Corporation),"Ventas Realty, LP",Managing Organization/Licensee,,"THC - Orange County, LLC",Private (Investor – Corporation),No,"Ventas Realty, LP",Private (Investor - Limited Liability Company),,In Progress,Private (Investor – Corporation),"THC - Orange County, LLC","THC - Orange County, LLC"
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-00727,SPC and NPC Retrofit,None,Private (Investor – Corporation),"Ventas Realty, LP",Managing Organization/Licensee,,"THC - Orange County, LLC",Private (Investor – Corporation),No,"Ventas Realty, LP",Private (Investor - Limited Liability Company),,Not Started,Private (Investor – Corporation),"THC - Orange County, LLC","THC - Orange County, LLC"
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-00728,NPC Retrofit,None,Private (Investor – Corporation),"Ventas Realty, LP",Managing Organization/Licensee,,"THC - Orange County, LLC",Private (Investor – Corporation),No,"Ventas Realty, LP",Private (Investor - Limited Liability Company),,In Progress,Private (Investor – Corporation),"THC - Orange County, LLC","THC - Orange County, LLC"
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-00728,NPC Retrofit,None,Private (Investor – Corporation),"Ventas Realty, LP",Managing Organization/Licensee,,"THC - Orange County, LLC",Private (Investor – Corporation),No,"Ventas Realty, LP",Private (Investor - Limited Liability Company),,Not Started,Private (Investor – Corporation),"THC - Orange County, LLC","THC - Orange County, LLC"
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-00729,NPC Retrofit,None,Private (Investor – Corporation),"Ventas Realty, LP",Managing Organization/Licensee,,"THC - Orange County, LLC",Private (Investor – Corporation),No,"Ventas Realty, LP",Private (Investor - Limited Liability Company),,,Private (Investor – Corporation),"THC - Orange County, LLC","THC - Orange County, LLC"
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-00729,NPC Retrofit,None,Private (Investor – Corporation),"Ventas Realty, LP",Managing Organization/Licensee,,"THC - Orange County, LLC",Private (Investor – Corporation),No,"Ventas Realty, LP",Private (Investor - Limited Liability Company),,In Progress,Private (Investor – Corporation),"THC - Orange County, LLC","THC - Orange County, LLC"
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-00729,NPC Retrofit,None,Private (Investor – Corporation),"Ventas Realty, LP",Managing Organization/Licensee,,"THC - Orange County, LLC",Private (Investor – Corporation),No,"Ventas Realty, LP",Private (Investor - Limited Liability Company),,Not Started,Private (Investor – Corporation),"THC - Orange County, LLC","THC - Orange County, LLC"
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-03027,SPC and NPC Retrofit,None,Private (Investor – Corporation),"Ventas Realty, LP",Managing Organization/Licensee,,"THC - Orange County, LLC",Private (Investor – Corporation),No,"Ventas Realty, LP",Private (Investor - Limited Liability Company),,In Progress,Private (Investor – Corporation),"THC - Orange County, LLC","THC - Orange County, LLC"
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-03027,SPC and NPC Retrofit,None,Private (Investor – Corporation),"Ventas Realty, LP",Managing Organization/Licensee,,"THC - Orange County, LLC",Private (Investor – Corporation),No,"Ventas Realty, LP",Private (Investor - Limited Liability Company),,Not Started,Private (Investor – Corporation),"THC - Orange County, LLC","THC - Orange County, LLC"
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-03066,SPC and NPC Retrofit,None,Private (Investor – Corporation),"Ventas Realty, LP",Managing Organization/Licensee,,"THC - Orange County, LLC",Private (Investor – Corporation),No,"Ventas Realty, LP",Private (Investor - Limited Liability Company),,Completed,Private (Investor – Corporation),"THC - Orange County, LLC","THC - Orange County, LLC"
