App Status,Application Status,Approval Status,blank,Building No.,Compliance Type (Reported by Hosptial),Corr Infrastructure,Corr Licensee Type,Corr Organization,Financial,Infrastructure,Licensee,Licensee Type,Orginization,Owner Name,Ownership,Progress,Status,What type of entity manages this hospital? ,Who is financially responsible for the seismic upgrades?,Who manages the hospital? 
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-00358,SPC and NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Ikenna Mmeje,Non-profit Corporation (incl. Church-related),,Completed,Non-profit Corporation (incl. Church-related),Ikenna Mmeje,Ikenna Mmeje
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-00358,SPC and NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Ikenna Mmeje,Non-profit Corporation (incl. Church-related),,In Progress,Non-profit Corporation (incl. Church-related),Ikenna Mmeje,Ikenna Mmeje
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-00358,SPC and NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Ikenna Mmeje,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Ikenna Mmeje,Ikenna Mmeje
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-00359,SPC and NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Ikenna Mmeje,Non-profit Corporation (incl. Church-related),,Completed,Non-profit Corporation (incl. Church-related),Ikenna Mmeje,Ikenna Mmeje
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-00359,SPC and NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Ikenna Mmeje,Non-profit Corporation (incl. Church-related),,In Progress,Non-profit Corporation (incl. Church-related),Ikenna Mmeje,Ikenna Mmeje
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-00359,SPC and NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Ikenna Mmeje,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Ikenna Mmeje,Ikenna Mmeje
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-00360,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Ikenna Mmeje,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Ikenna Mmeje,Ikenna Mmeje
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-00360,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Ikenna Mmeje,Non-profit Corporation (incl. Church-related),,Completed,Non-profit Corporation (incl. Church-related),Ikenna Mmeje,Ikenna Mmeje
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-00360,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Ikenna Mmeje,Non-profit Corporation (incl. Church-related),,In Progress,Non-profit Corporation (incl. Church-related),Ikenna Mmeje,Ikenna Mmeje
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-00360,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Ikenna Mmeje,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Ikenna Mmeje,Ikenna Mmeje
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-00362,SPC and NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Ikenna Mmeje,Non-profit Corporation (incl. Church-related),,Completed,Non-profit Corporation (incl. Church-related),Ikenna Mmeje,Ikenna Mmeje
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-00362,SPC and NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Ikenna Mmeje,Non-profit Corporation (incl. Church-related),,In Progress,Non-profit Corporation (incl. Church-related),Ikenna Mmeje,Ikenna Mmeje
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-00362,SPC and NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Ikenna Mmeje,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Ikenna Mmeje,Ikenna Mmeje
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-00365,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Ikenna Mmeje,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Ikenna Mmeje,Ikenna Mmeje
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-00365,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Ikenna Mmeje,Non-profit Corporation (incl. Church-related),,Completed,Non-profit Corporation (incl. Church-related),Ikenna Mmeje,Ikenna Mmeje
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-00365,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Ikenna Mmeje,Non-profit Corporation (incl. Church-related),,In Progress,Non-profit Corporation (incl. Church-related),Ikenna Mmeje,Ikenna Mmeje
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-00365,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Ikenna Mmeje,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Ikenna Mmeje,Ikenna Mmeje
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-00366,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Ikenna Mmeje,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Ikenna Mmeje,Ikenna Mmeje
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-00366,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Ikenna Mmeje,Non-profit Corporation (incl. Church-related),,Completed,Non-profit Corporation (incl. Church-related),Ikenna Mmeje,Ikenna Mmeje
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-00366,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Ikenna Mmeje,Non-profit Corporation (incl. Church-related),,In Progress,Non-profit Corporation (incl. Church-related),Ikenna Mmeje,Ikenna Mmeje
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-00366,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Ikenna Mmeje,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Ikenna Mmeje,Ikenna Mmeje
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-00367,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Ikenna Mmeje,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Ikenna Mmeje,Ikenna Mmeje
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-00367,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Ikenna Mmeje,Non-profit Corporation (incl. Church-related),,Completed,Non-profit Corporation (incl. Church-related),Ikenna Mmeje,Ikenna Mmeje
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-00367,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Ikenna Mmeje,Non-profit Corporation (incl. Church-related),,In Progress,Non-profit Corporation (incl. Church-related),Ikenna Mmeje,Ikenna Mmeje
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-00367,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Ikenna Mmeje,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Ikenna Mmeje,Ikenna Mmeje
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-03711,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Ikenna Mmeje,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Ikenna Mmeje,Ikenna Mmeje
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-03711,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Ikenna Mmeje,Non-profit Corporation (incl. Church-related),,Completed,Non-profit Corporation (incl. Church-related),Ikenna Mmeje,Ikenna Mmeje
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-03711,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Ikenna Mmeje,Non-profit Corporation (incl. Church-related),,In Progress,Non-profit Corporation (incl. Church-related),Ikenna Mmeje,Ikenna Mmeje
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-03711,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Ikenna Mmeje,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Ikenna Mmeje,Ikenna Mmeje
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-05461,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Ikenna Mmeje,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Ikenna Mmeje,Ikenna Mmeje
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-05461,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Ikenna Mmeje,Non-profit Corporation (incl. Church-related),,Completed,Non-profit Corporation (incl. Church-related),Ikenna Mmeje,Ikenna Mmeje
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-05461,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Ikenna Mmeje,Non-profit Corporation (incl. Church-related),,In Progress,Non-profit Corporation (incl. Church-related),Ikenna Mmeje,Ikenna Mmeje
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-05461,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Ikenna Mmeje,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Ikenna Mmeje,Ikenna Mmeje
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-05514,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Ikenna Mmeje,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Ikenna Mmeje,Ikenna Mmeje
