App Status,Application Status,Approval Status,blank,Building No.,Compliance Type (Reported by Hosptial),Corr Infrastructure,Corr Licensee Type,Corr Organization,Financial,Infrastructure,Licensee,Licensee Type,Orginization,Owner Name,Ownership,Progress,Status,What type of entity manages this hospital? ,Who is financially responsible for the seismic upgrades?,Who manages the hospital? 
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00730,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,"Dr. Amit Mohan, President & CEO",Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),"Dr. Amit Mohan, President & CEO","Dr. Amit Mohan, President & CEO"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00730,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,"Dr. Amit Mohan, President & CEO",Non-profit Corporation (incl. Church-related),,In Progress,Non-profit Corporation (incl. Church-related),"Dr. Amit Mohan, President & CEO","Dr. Amit Mohan, President & CEO"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00730,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,"Dr. Amit Mohan, President & CEO",Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),"Dr. Amit Mohan, President & CEO","Dr. Amit Mohan, President & CEO"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00731,SPC and NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,"Dr. Amit Mohan, President & CEO",Non-profit Corporation (incl. Church-related),Missed Milestone(s),Completed,Non-profit Corporation (incl. Church-related),"Dr. Amit Mohan, President & CEO","Dr. Amit Mohan, President & CEO"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00731,SPC and NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,"Dr. Amit Mohan, President & CEO",Non-profit Corporation (incl. Church-related),Missed Milestone(s),In Progress,Non-profit Corporation (incl. Church-related),"Dr. Amit Mohan, President & CEO","Dr. Amit Mohan, President & CEO"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00731,SPC and NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,"Dr. Amit Mohan, President & CEO",Non-profit Corporation (incl. Church-related),Missed Milestone(s),Not Started,Non-profit Corporation (incl. Church-related),"Dr. Amit Mohan, President & CEO","Dr. Amit Mohan, President & CEO"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00732,SPC and NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,"Dr. Amit Mohan, President & CEO",Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),"Dr. Amit Mohan, President & CEO","Dr. Amit Mohan, President & CEO"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00732,SPC and NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,"Dr. Amit Mohan, President & CEO",Non-profit Corporation (incl. Church-related),,Completed,Non-profit Corporation (incl. Church-related),"Dr. Amit Mohan, President & CEO","Dr. Amit Mohan, President & CEO"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00732,SPC and NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,"Dr. Amit Mohan, President & CEO",Non-profit Corporation (incl. Church-related),,In Progress,Non-profit Corporation (incl. Church-related),"Dr. Amit Mohan, President & CEO","Dr. Amit Mohan, President & CEO"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00732,SPC and NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,"Dr. Amit Mohan, President & CEO",Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),"Dr. Amit Mohan, President & CEO","Dr. Amit Mohan, President & CEO"
