App Status,Application Status,Approval Status,blank,Building No.,Compliance Type (Reported by Hosptial),Corr Infrastructure,Corr Licensee Type,Corr Organization,Financial,Infrastructure,Licensee,Licensee Type,Orginization,Owner Name,Ownership,Progress,Status,What type of entity manages this hospital? ,Who is financially responsible for the seismic upgrades?,Who manages the hospital? 
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02171,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Valley Presbyterian Hospital,Non-profit Corporation (incl. Church-related),,In Progress,Non-profit Corporation (incl. Church-related),Valley Presbyterian Hospital,Valley Presbyterian Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02171,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Valley Presbyterian Hospital,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Valley Presbyterian Hospital,Valley Presbyterian Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02172,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Valley Presbyterian Hospital,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Valley Presbyterian Hospital,Valley Presbyterian Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02172,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Valley Presbyterian Hospital,Non-profit Corporation (incl. Church-related),,Completed,Non-profit Corporation (incl. Church-related),Valley Presbyterian Hospital,Valley Presbyterian Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02172,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Valley Presbyterian Hospital,Non-profit Corporation (incl. Church-related),,In Progress,Non-profit Corporation (incl. Church-related),Valley Presbyterian Hospital,Valley Presbyterian Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02172,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Valley Presbyterian Hospital,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Valley Presbyterian Hospital,Valley Presbyterian Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02174,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Valley Presbyterian Hospital,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Valley Presbyterian Hospital,Valley Presbyterian Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02174,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Valley Presbyterian Hospital,Non-profit Corporation (incl. Church-related),,Completed,Non-profit Corporation (incl. Church-related),Valley Presbyterian Hospital,Valley Presbyterian Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02174,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Valley Presbyterian Hospital,Non-profit Corporation (incl. Church-related),,In Progress,Non-profit Corporation (incl. Church-related),Valley Presbyterian Hospital,Valley Presbyterian Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02174,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Valley Presbyterian Hospital,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Valley Presbyterian Hospital,Valley Presbyterian Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02175,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Valley Presbyterian Hospital,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Valley Presbyterian Hospital,Valley Presbyterian Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02175,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Valley Presbyterian Hospital,Non-profit Corporation (incl. Church-related),,Completed,Non-profit Corporation (incl. Church-related),Valley Presbyterian Hospital,Valley Presbyterian Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02175,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Valley Presbyterian Hospital,Non-profit Corporation (incl. Church-related),,In Progress,Non-profit Corporation (incl. Church-related),Valley Presbyterian Hospital,Valley Presbyterian Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02175,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Valley Presbyterian Hospital,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Valley Presbyterian Hospital,Valley Presbyterian Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02638,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Valley Presbyterian Hospital,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Valley Presbyterian Hospital,Valley Presbyterian Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02638,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Valley Presbyterian Hospital,Non-profit Corporation (incl. Church-related),,Completed,Non-profit Corporation (incl. Church-related),Valley Presbyterian Hospital,Valley Presbyterian Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02638,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Valley Presbyterian Hospital,Non-profit Corporation (incl. Church-related),,In Progress,Non-profit Corporation (incl. Church-related),Valley Presbyterian Hospital,Valley Presbyterian Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02638,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Valley Presbyterian Hospital,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Valley Presbyterian Hospital,Valley Presbyterian Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02789,2030 Compliant Building,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Valley Presbyterian Hospital,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Valley Presbyterian Hospital,Valley Presbyterian Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02789,2030 Compliant Building,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Valley Presbyterian Hospital,Non-profit Corporation (incl. Church-related),,Completed,Non-profit Corporation (incl. Church-related),Valley Presbyterian Hospital,Valley Presbyterian Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03124,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Valley Presbyterian Hospital,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Valley Presbyterian Hospital,Valley Presbyterian Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03124,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Valley Presbyterian Hospital,Non-profit Corporation (incl. Church-related),,Completed,Non-profit Corporation (incl. Church-related),Valley Presbyterian Hospital,Valley Presbyterian Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03124,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Valley Presbyterian Hospital,Non-profit Corporation (incl. Church-related),,In Progress,Non-profit Corporation (incl. Church-related),Valley Presbyterian Hospital,Valley Presbyterian Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03124,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Valley Presbyterian Hospital,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Valley Presbyterian Hospital,Valley Presbyterian Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-05197,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Valley Presbyterian Hospital,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Valley Presbyterian Hospital,Valley Presbyterian Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-05197,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Valley Presbyterian Hospital,Non-profit Corporation (incl. Church-related),,Completed,Non-profit Corporation (incl. Church-related),Valley Presbyterian Hospital,Valley Presbyterian Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-05197,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Valley Presbyterian Hospital,Non-profit Corporation (incl. Church-related),,In Progress,Non-profit Corporation (incl. Church-related),Valley Presbyterian Hospital,Valley Presbyterian Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-05197,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Valley Presbyterian Hospital,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Valley Presbyterian Hospital,Valley Presbyterian Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-07205,2030 Compliant Building,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Valley Presbyterian Hospital,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Valley Presbyterian Hospital,Valley Presbyterian Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-07205,2030 Compliant Building,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Valley Presbyterian Hospital,Non-profit Corporation (incl. Church-related),,Completed,Non-profit Corporation (incl. Church-related),Valley Presbyterian Hospital,Valley Presbyterian Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-07206,2030 Compliant Building,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Valley Presbyterian Hospital,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Valley Presbyterian Hospital,Valley Presbyterian Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-07206,2030 Compliant Building,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Valley Presbyterian Hospital,Non-profit Corporation (incl. Church-related),,Completed,Non-profit Corporation (incl. Church-related),Valley Presbyterian Hospital,Valley Presbyterian Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-07209,2030 Compliant Building,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Valley Presbyterian Hospital,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Valley Presbyterian Hospital,Valley Presbyterian Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-07209,2030 Compliant Building,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Valley Presbyterian Hospital,Non-profit Corporation (incl. Church-related),,Completed,Non-profit Corporation (incl. Church-related),Valley Presbyterian Hospital,Valley Presbyterian Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-07210,2030 Compliant Building,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Valley Presbyterian Hospital,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Valley Presbyterian Hospital,Valley Presbyterian Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-07210,2030 Compliant Building,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Valley Presbyterian Hospital,Non-profit Corporation (incl. Church-related),,Completed,Non-profit Corporation (incl. Church-related),Valley Presbyterian Hospital,Valley Presbyterian Hospital
