App Status,Application Status,Approval Status,blank,Building No.,Compliance Type (Reported by Hosptial),Corr Infrastructure,Corr Licensee Type,Corr Organization,Financial,Infrastructure,Licensee,Licensee Type,Orginization,Owner Name,Ownership,Progress,Status,What type of entity manages this hospital? ,Who is financially responsible for the seismic upgrades?,Who manages the hospital? 
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-02037,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Kaiser Foundation Hospital,Non-profit Corporation (incl. Church-related),Missed Milestone(s),,Non-profit Corporation (incl. Church-related),Kaiser Foundation Hospital,Kaiser Foundation Hospital
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-02037,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Kaiser Foundation Hospital,Non-profit Corporation (incl. Church-related),Missed Milestone(s),Completed,Non-profit Corporation (incl. Church-related),Kaiser Foundation Hospital,Kaiser Foundation Hospital
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-02037,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Kaiser Foundation Hospital,Non-profit Corporation (incl. Church-related),Missed Milestone(s),In Progress,Non-profit Corporation (incl. Church-related),Kaiser Foundation Hospital,Kaiser Foundation Hospital
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-02037,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Kaiser Foundation Hospital,Non-profit Corporation (incl. Church-related),Missed Milestone(s),Not Started,Non-profit Corporation (incl. Church-related),Kaiser Foundation Hospital,Kaiser Foundation Hospital
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-02038,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Kaiser Foundation Hospital,Non-profit Corporation (incl. Church-related),Missed Milestone(s),,Non-profit Corporation (incl. Church-related),Kaiser Foundation Hospital,Kaiser Foundation Hospital
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-02038,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Kaiser Foundation Hospital,Non-profit Corporation (incl. Church-related),Missed Milestone(s),Completed,Non-profit Corporation (incl. Church-related),Kaiser Foundation Hospital,Kaiser Foundation Hospital
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-02038,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Kaiser Foundation Hospital,Non-profit Corporation (incl. Church-related),Missed Milestone(s),In Progress,Non-profit Corporation (incl. Church-related),Kaiser Foundation Hospital,Kaiser Foundation Hospital
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-02038,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Kaiser Foundation Hospital,Non-profit Corporation (incl. Church-related),Missed Milestone(s),Not Started,Non-profit Corporation (incl. Church-related),Kaiser Foundation Hospital,Kaiser Foundation Hospital
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-02039,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Kaiser Foundation Hospital,Non-profit Corporation (incl. Church-related),Missed Milestone(s),,Non-profit Corporation (incl. Church-related),Kaiser Foundation Hospital,Kaiser Foundation Hospital
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-02039,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Kaiser Foundation Hospital,Non-profit Corporation (incl. Church-related),Missed Milestone(s),Completed,Non-profit Corporation (incl. Church-related),Kaiser Foundation Hospital,Kaiser Foundation Hospital
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-02039,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Kaiser Foundation Hospital,Non-profit Corporation (incl. Church-related),Missed Milestone(s),In Progress,Non-profit Corporation (incl. Church-related),Kaiser Foundation Hospital,Kaiser Foundation Hospital
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-02039,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Kaiser Foundation Hospital,Non-profit Corporation (incl. Church-related),Missed Milestone(s),Not Started,Non-profit Corporation (incl. Church-related),Kaiser Foundation Hospital,Kaiser Foundation Hospital
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-02040,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Kaiser Foundation Hospital,Non-profit Corporation (incl. Church-related),Missed Milestone(s),Completed,Non-profit Corporation (incl. Church-related),Kaiser Foundation Hospital,Kaiser Foundation Hospital
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-02040,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Kaiser Foundation Hospital,Non-profit Corporation (incl. Church-related),Missed Milestone(s),In Progress,Non-profit Corporation (incl. Church-related),Kaiser Foundation Hospital,Kaiser Foundation Hospital
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-02040,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Kaiser Foundation Hospital,Non-profit Corporation (incl. Church-related),Missed Milestone(s),Not Started,Non-profit Corporation (incl. Church-related),Kaiser Foundation Hospital,Kaiser Foundation Hospital
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-03276,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Kaiser Foundation Hospital,Non-profit Corporation (incl. Church-related),Missed Milestone(s),,Non-profit Corporation (incl. Church-related),Kaiser Foundation Hospital,Kaiser Foundation Hospital
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-03276,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Kaiser Foundation Hospital,Non-profit Corporation (incl. Church-related),Missed Milestone(s),In Progress,Non-profit Corporation (incl. Church-related),Kaiser Foundation Hospital,Kaiser Foundation Hospital
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-03277,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Kaiser Foundation Hospital,Non-profit Corporation (incl. Church-related),Missed Milestone(s),,Non-profit Corporation (incl. Church-related),Kaiser Foundation Hospital,Kaiser Foundation Hospital
