App Status,Application Status,Approval Status,blank,Building No.,Compliance Type (Reported by Hosptial),Corr Infrastructure,Corr Licensee Type,Corr Organization,Financial,Infrastructure,Licensee,Licensee Type,Orginization,Owner Name,Ownership,Progress,Status,What type of entity manages this hospital? ,Who is financially responsible for the seismic upgrades?,Who manages the hospital? 
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01934,SPC and NPC Retrofit,None,Private (Investor – Partnership),Garield Calmed Investment LP,Property Owner,,AHMC Garield Medical Center L.P.,Private (Investor – Partnership),No,Garield Calmed Investment LP,Private (Investor – Corporation),,,Private (Investor – Partnership),Garield Calmed Investment LP,AHMC Garield Medical Center L.P.
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01934,SPC and NPC Retrofit,None,Private (Investor – Partnership),Garield Calmed Investment LP,Property Owner,,AHMC Garield Medical Center L.P.,Private (Investor – Partnership),No,Garield Calmed Investment LP,Private (Investor – Corporation),,Not Started,Private (Investor – Partnership),Garield Calmed Investment LP,AHMC Garield Medical Center L.P.
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01935,SPC and NPC Retrofit,None,Private (Investor – Partnership),Garield Calmed Investment LP,Property Owner,,AHMC Garield Medical Center L.P.,Private (Investor – Partnership),No,Garield Calmed Investment LP,Private (Investor – Corporation),,,Private (Investor – Partnership),Garield Calmed Investment LP,AHMC Garield Medical Center L.P.
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01935,SPC and NPC Retrofit,None,Private (Investor – Partnership),Garield Calmed Investment LP,Property Owner,,AHMC Garield Medical Center L.P.,Private (Investor – Partnership),No,Garield Calmed Investment LP,Private (Investor – Corporation),,Not Started,Private (Investor – Partnership),Garield Calmed Investment LP,AHMC Garield Medical Center L.P.
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01936,SPC and NPC Retrofit,None,Private (Investor – Partnership),Garield Calmed Investment LP,Property Owner,,AHMC Garield Medical Center L.P.,Private (Investor – Partnership),No,Garield Calmed Investment LP,Private (Investor – Corporation),,,Private (Investor – Partnership),Garield Calmed Investment LP,AHMC Garield Medical Center L.P.
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01936,SPC and NPC Retrofit,None,Private (Investor – Partnership),Garield Calmed Investment LP,Property Owner,,AHMC Garield Medical Center L.P.,Private (Investor – Partnership),No,Garield Calmed Investment LP,Private (Investor – Corporation),,Not Started,Private (Investor – Partnership),Garield Calmed Investment LP,AHMC Garield Medical Center L.P.
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01937,SPC and NPC Retrofit,None,Private (Investor – Partnership),Garield Calmed Investment LP,Property Owner,,AHMC Garield Medical Center L.P.,Private (Investor – Partnership),No,Garield Calmed Investment LP,Private (Investor – Corporation),,,Private (Investor – Partnership),Garield Calmed Investment LP,AHMC Garield Medical Center L.P.
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01937,SPC and NPC Retrofit,None,Private (Investor – Partnership),Garield Calmed Investment LP,Property Owner,,AHMC Garield Medical Center L.P.,Private (Investor – Partnership),No,Garield Calmed Investment LP,Private (Investor – Corporation),,Not Started,Private (Investor – Partnership),Garield Calmed Investment LP,AHMC Garield Medical Center L.P.
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01938,SPC and NPC Retrofit,None,Private (Investor – Partnership),Garield Calmed Investment LP,Property Owner,,AHMC Garield Medical Center L.P.,Private (Investor – Partnership),No,Garield Calmed Investment LP,Private (Investor – Corporation),,,Private (Investor – Partnership),Garield Calmed Investment LP,AHMC Garield Medical Center L.P.
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01938,SPC and NPC Retrofit,None,Private (Investor – Partnership),Garield Calmed Investment LP,Property Owner,,AHMC Garield Medical Center L.P.,Private (Investor – Partnership),No,Garield Calmed Investment LP,Private (Investor – Corporation),,Not Started,Private (Investor – Partnership),Garield Calmed Investment LP,AHMC Garield Medical Center L.P.
