App Status,Application Status,Approval Status,blank,Building No.,Compliance Type (Reported by Hosptial),Corr Infrastructure,Corr Licensee Type,Corr Organization,Financial,Infrastructure,Licensee,Licensee Type,Orginization,Owner Name,Ownership,Progress,Status,What type of entity manages this hospital? ,Who is financially responsible for the seismic upgrades?,Who manages the hospital? 
Compliance Plan has been Finalized.,Approved - Noncompliance Noted,Compliance Plan has been Finalized., ,BLD-02353,SPC and NPC Retrofit,None,Private (Investor – Corporation),Pacific Coast Holdings,Managing Organization/Licensee,,"THC - Orange County, LLC",Private (Investor – Corporation),No,Pacific Coast Holdings,Private (Investor – Corporation),,Not Started,Private (Investor – Corporation),"THC - Orange County, LLC","THC - Orange County, LLC"
Compliance Plan has been Finalized.,Approved - Noncompliance Noted,Compliance Plan has been Finalized., ,BLD-02354,NPC Retrofit,None,Private (Investor – Corporation),Pacific Coast Holdings,Managing Organization/Licensee,,"THC - Orange County, LLC",Private (Investor – Corporation),No,Pacific Coast Holdings,Private (Investor – Corporation),,Completed,Private (Investor – Corporation),"THC - Orange County, LLC","THC - Orange County, LLC"
Compliance Plan has been Finalized.,Approved - Noncompliance Noted,Compliance Plan has been Finalized., ,BLD-02354,NPC Retrofit,None,Private (Investor – Corporation),Pacific Coast Holdings,Managing Organization/Licensee,,"THC - Orange County, LLC",Private (Investor – Corporation),No,Pacific Coast Holdings,Private (Investor – Corporation),,Not Started,Private (Investor – Corporation),"THC - Orange County, LLC","THC - Orange County, LLC"
Compliance Plan has been Finalized.,Approved - Noncompliance Noted,Compliance Plan has been Finalized., ,BLD-02355,NPC Retrofit,None,Private (Investor – Corporation),Pacific Coast Holdings,Managing Organization/Licensee,,"THC - Orange County, LLC",Private (Investor – Corporation),No,Pacific Coast Holdings,Private (Investor – Corporation),,,Private (Investor – Corporation),"THC - Orange County, LLC","THC - Orange County, LLC"
Compliance Plan has been Finalized.,Approved - Noncompliance Noted,Compliance Plan has been Finalized., ,BLD-02355,NPC Retrofit,None,Private (Investor – Corporation),Pacific Coast Holdings,Managing Organization/Licensee,,"THC - Orange County, LLC",Private (Investor – Corporation),No,Pacific Coast Holdings,Private (Investor – Corporation),,In Progress,Private (Investor – Corporation),"THC - Orange County, LLC","THC - Orange County, LLC"
Compliance Plan has been Finalized.,Approved - Noncompliance Noted,Compliance Plan has been Finalized., ,BLD-02355,NPC Retrofit,None,Private (Investor – Corporation),Pacific Coast Holdings,Managing Organization/Licensee,,"THC - Orange County, LLC",Private (Investor – Corporation),No,Pacific Coast Holdings,Private (Investor – Corporation),,Not Started,Private (Investor – Corporation),"THC - Orange County, LLC","THC - Orange County, LLC"
Compliance Plan has been Finalized.,Approved - Noncompliance Noted,Compliance Plan has been Finalized., ,BLD-02356,NPC Retrofit,None,Private (Investor – Corporation),Pacific Coast Holdings,Managing Organization/Licensee,,"THC - Orange County, LLC",Private (Investor – Corporation),No,Pacific Coast Holdings,Private (Investor – Corporation),,,Private (Investor – Corporation),"THC - Orange County, LLC","THC - Orange County, LLC"
Compliance Plan has been Finalized.,Approved - Noncompliance Noted,Compliance Plan has been Finalized., ,BLD-02356,NPC Retrofit,None,Private (Investor – Corporation),Pacific Coast Holdings,Managing Organization/Licensee,,"THC - Orange County, LLC",Private (Investor – Corporation),No,Pacific Coast Holdings,Private (Investor – Corporation),,Completed,Private (Investor – Corporation),"THC - Orange County, LLC","THC - Orange County, LLC"
Compliance Plan has been Finalized.,Approved - Noncompliance Noted,Compliance Plan has been Finalized., ,BLD-02356,NPC Retrofit,None,Private (Investor – Corporation),Pacific Coast Holdings,Managing Organization/Licensee,,"THC - Orange County, LLC",Private (Investor – Corporation),No,Pacific Coast Holdings,Private (Investor – Corporation),,Not Started,Private (Investor – Corporation),"THC - Orange County, LLC","THC - Orange County, LLC"
Compliance Plan has been Finalized.,Approved - Noncompliance Noted,Compliance Plan has been Finalized., ,BLD-02357,NPC Retrofit,None,Private (Investor – Corporation),Pacific Coast Holdings,Managing Organization/Licensee,,"THC - Orange County, LLC",Private (Investor – Corporation),No,Pacific Coast Holdings,Private (Investor – Corporation),,,Private (Investor – Corporation),"THC - Orange County, LLC","THC - Orange County, LLC"
