App Status,Application Status,Approval Status,blank,Building No.,Compliance Type (Reported by Hosptial),Corr Infrastructure,Corr Licensee Type,Corr Organization,Financial,Infrastructure,Licensee,Licensee Type,Orginization,Owner Name,Ownership,Progress,Status,What type of entity manages this hospital? ,Who is financially responsible for the seismic upgrades?,Who manages the hospital? 
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-00283,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Hoag,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Hoag,Hoag
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-00283,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Hoag,Non-profit Corporation (incl. Church-related),,In Progress,Non-profit Corporation (incl. Church-related),Hoag,Hoag
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-00284,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Hoag,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Hoag,Hoag
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-00284,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Hoag,Non-profit Corporation (incl. Church-related),,In Progress,Non-profit Corporation (incl. Church-related),Hoag,Hoag
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-00284,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Hoag,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Hoag,Hoag
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-05852,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Hoag,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Hoag,Hoag
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-05852,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Hoag,Non-profit Corporation (incl. Church-related),,In Progress,Non-profit Corporation (incl. Church-related),Hoag,Hoag
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-05853,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Hoag,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Hoag,Hoag
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-05853,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Hoag,Non-profit Corporation (incl. Church-related),,Completed,Non-profit Corporation (incl. Church-related),Hoag,Hoag
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-06285,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Hoag,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Hoag,Hoag
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-06285,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Hoag,Non-profit Corporation (incl. Church-related),,In Progress,Non-profit Corporation (incl. Church-related),Hoag,Hoag
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-06297,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Hoag,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Hoag,Hoag
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-06297,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Hoag,Non-profit Corporation (incl. Church-related),,In Progress,Non-profit Corporation (incl. Church-related),Hoag,Hoag
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-06480,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Hoag,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Hoag,Hoag
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-06480,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Hoag,Non-profit Corporation (incl. Church-related),,In Progress,Non-profit Corporation (incl. Church-related),Hoag,Hoag
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-06481,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Hoag,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Hoag,Hoag
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-06481,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Hoag,Non-profit Corporation (incl. Church-related),,In Progress,Non-profit Corporation (incl. Church-related),Hoag,Hoag
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-06660,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Hoag,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Hoag,Hoag
Compliance Plan has been Finalized.,Approved,Compliance Plan has been Finalized., ,BLD-06660,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Hoag,Non-profit Corporation (incl. Church-related),,In Progress,Non-profit Corporation (incl. Church-related),Hoag,Hoag
