App Status,Application Status,Approval Status,blank,Building No.,Compliance Type (Reported by Hosptial),Corr Infrastructure,Corr Licensee Type,Corr Organization,Financial,Infrastructure,Licensee,Licensee Type,Orginization,Owner Name,Ownership,Progress,Status,What type of entity manages this hospital? ,Who is financially responsible for the seismic upgrades?,Who manages the hospital? 
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01130,Demolish building,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Sharp HealthCare,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Sharp HealthCare,Sharp HealthCare
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01130,Demolish building,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Sharp HealthCare,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Sharp HealthCare,Sharp HealthCare
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01131,Demolish building,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Sharp HealthCare,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Sharp HealthCare,Sharp HealthCare
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01131,Demolish building,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Sharp HealthCare,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Sharp HealthCare,Sharp HealthCare
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01132,Demolish building,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Sharp HealthCare,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Sharp HealthCare,Sharp HealthCare
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01132,Demolish building,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Sharp HealthCare,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Sharp HealthCare,Sharp HealthCare
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01133,Demolish building,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Sharp HealthCare,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Sharp HealthCare,Sharp HealthCare
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01133,Demolish building,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Sharp HealthCare,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Sharp HealthCare,Sharp HealthCare
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01134,Demolish building,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Sharp HealthCare,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Sharp HealthCare,Sharp HealthCare
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01134,Demolish building,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Sharp HealthCare,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Sharp HealthCare,Sharp HealthCare
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01135,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Sharp HealthCare,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Sharp HealthCare,Sharp HealthCare
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01135,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Sharp HealthCare,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Sharp HealthCare,Sharp HealthCare
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01136,Demolish building,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Sharp HealthCare,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Sharp HealthCare,Sharp HealthCare
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01136,Demolish building,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Sharp HealthCare,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Sharp HealthCare,Sharp HealthCare
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01137,Demolish building,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Sharp HealthCare,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Sharp HealthCare,Sharp HealthCare
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01137,Demolish building,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Sharp HealthCare,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Sharp HealthCare,Sharp HealthCare
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01138,Demolish building,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Sharp HealthCare,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Sharp HealthCare,Sharp HealthCare
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01138,Demolish building,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Sharp HealthCare,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Sharp HealthCare,Sharp HealthCare
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01139,SPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Sharp HealthCare,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Sharp HealthCare,Sharp HealthCare
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01139,SPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Sharp HealthCare,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Sharp HealthCare,Sharp HealthCare
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01140,Demolish building,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Sharp HealthCare,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Sharp HealthCare,Sharp HealthCare
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01140,Demolish building,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Sharp HealthCare,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Sharp HealthCare,Sharp HealthCare
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01142,Demolish building,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Sharp HealthCare,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Sharp HealthCare,Sharp HealthCare
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01142,Demolish building,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Sharp HealthCare,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Sharp HealthCare,Sharp HealthCare
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02835,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Sharp HealthCare,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Sharp HealthCare,Sharp HealthCare
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02835,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Sharp HealthCare,Non-profit Corporation (incl. Church-related),,In Progress,Non-profit Corporation (incl. Church-related),Sharp HealthCare,Sharp HealthCare
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02835,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Sharp HealthCare,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Sharp HealthCare,Sharp HealthCare
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02836,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Sharp HealthCare,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Sharp HealthCare,Sharp HealthCare
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02836,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Sharp HealthCare,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Sharp HealthCare,Sharp HealthCare
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03753,Demolish building,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Sharp HealthCare,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Sharp HealthCare,Sharp HealthCare
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03753,Demolish building,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Sharp HealthCare,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Sharp HealthCare,Sharp HealthCare
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03754,Demolish building,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Sharp HealthCare,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Sharp HealthCare,Sharp HealthCare
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03754,Demolish building,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Sharp HealthCare,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Sharp HealthCare,Sharp HealthCare
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03755,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Sharp HealthCare,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Sharp HealthCare,Sharp HealthCare
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03755,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Property Owner,,,Non-profit Corporation (incl. Church-related),Yes,Sharp HealthCare,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Sharp HealthCare,Sharp HealthCare
