App Status,Application Status,Approval Status,blank,Building No.,Compliance Type (Reported by Hosptial),Corr Infrastructure,Corr Licensee Type,Corr Organization,Financial,Infrastructure,Licensee,Licensee Type,Orginization,Owner Name,Ownership,Progress,Status,What type of entity manages this hospital? ,Who is financially responsible for the seismic upgrades?,Who manages the hospital? 
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01393,SPC and NPC Retrofit,None,Private (Investor – Corporation),Desert Healthcare District,Managing Organization/Licensee,,Tenet Healthcare Corporation,Private (Investor – Corporation),No,Desert Healthcare District,Non-profit Corporation (incl. Church-related),,Completed,Private (Investor – Corporation),Tenet Healthcare Corporation,Tenet Healthcare Corporation
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01393,SPC and NPC Retrofit,None,Private (Investor – Corporation),Desert Healthcare District,Managing Organization/Licensee,,Tenet Healthcare Corporation,Private (Investor – Corporation),No,Desert Healthcare District,Non-profit Corporation (incl. Church-related),,In Progress,Private (Investor – Corporation),Tenet Healthcare Corporation,Tenet Healthcare Corporation
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01393,SPC and NPC Retrofit,None,Private (Investor – Corporation),Desert Healthcare District,Managing Organization/Licensee,,Tenet Healthcare Corporation,Private (Investor – Corporation),No,Desert Healthcare District,Non-profit Corporation (incl. Church-related),,Not Started,Private (Investor – Corporation),Tenet Healthcare Corporation,Tenet Healthcare Corporation
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01395,NPC Retrofit,None,Private (Investor – Corporation),Desert Healthcare District,Managing Organization/Licensee,,Tenet Healthcare Corporation,Private (Investor – Corporation),No,Desert Healthcare District,Non-profit Corporation (incl. Church-related),,,Private (Investor – Corporation),Tenet Healthcare Corporation,Tenet Healthcare Corporation
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01395,NPC Retrofit,None,Private (Investor – Corporation),Desert Healthcare District,Managing Organization/Licensee,,Tenet Healthcare Corporation,Private (Investor – Corporation),No,Desert Healthcare District,Non-profit Corporation (incl. Church-related),,In Progress,Private (Investor – Corporation),Tenet Healthcare Corporation,Tenet Healthcare Corporation
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01395,NPC Retrofit,None,Private (Investor – Corporation),Desert Healthcare District,Managing Organization/Licensee,,Tenet Healthcare Corporation,Private (Investor – Corporation),No,Desert Healthcare District,Non-profit Corporation (incl. Church-related),,Not Started,Private (Investor – Corporation),Tenet Healthcare Corporation,Tenet Healthcare Corporation
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01396,SPC and NPC Retrofit,None,Private (Investor – Corporation),Desert Healthcare District,Managing Organization/Licensee,,Tenet Healthcare Corporation,Private (Investor – Corporation),No,Desert Healthcare District,Non-profit Corporation (incl. Church-related),,,Private (Investor – Corporation),Tenet Healthcare Corporation,Tenet Healthcare Corporation
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01396,SPC and NPC Retrofit,None,Private (Investor – Corporation),Desert Healthcare District,Managing Organization/Licensee,,Tenet Healthcare Corporation,Private (Investor – Corporation),No,Desert Healthcare District,Non-profit Corporation (incl. Church-related),,Completed,Private (Investor – Corporation),Tenet Healthcare Corporation,Tenet Healthcare Corporation
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01396,SPC and NPC Retrofit,None,Private (Investor – Corporation),Desert Healthcare District,Managing Organization/Licensee,,Tenet Healthcare Corporation,Private (Investor – Corporation),No,Desert Healthcare District,Non-profit Corporation (incl. Church-related),,In Progress,Private (Investor – Corporation),Tenet Healthcare Corporation,Tenet Healthcare Corporation
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01396,SPC and NPC Retrofit,None,Private (Investor – Corporation),Desert Healthcare District,Managing Organization/Licensee,,Tenet Healthcare Corporation,Private (Investor – Corporation),No,Desert Healthcare District,Non-profit Corporation (incl. Church-related),,Not Started,Private (Investor – Corporation),Tenet Healthcare Corporation,Tenet Healthcare Corporation
