App Status,Application Status,Approval Status,blank,Building No.,Compliance Type (Reported by Hosptial),Corr Infrastructure,Corr Licensee Type,Corr Organization,Financial,Infrastructure,Licensee,Licensee Type,Orginization,Owner Name,Ownership,Progress,Status,What type of entity manages this hospital? ,Who is financially responsible for the seismic upgrades?,Who manages the hospital? 
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01474,SPC and NPC Retrofit,None,District,,Managing Organization/Licensee,,,District,Yes,Mark Turner,District,,Completed,District,Mark Turner,Mark Turner
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01474,SPC and NPC Retrofit,None,District,,Managing Organization/Licensee,,,District,Yes,Mark Turner,District,,In Progress,District,Mark Turner,Mark Turner
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01474,SPC and NPC Retrofit,None,District,,Managing Organization/Licensee,,,District,Yes,Mark Turner,District,,Not Started,District,Mark Turner,Mark Turner
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01475,NPC Retrofit,None,District,,Managing Organization/Licensee,,,District,Yes,Mark Turner,District,,,District,Mark Turner,Mark Turner
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01475,NPC Retrofit,None,District,,Managing Organization/Licensee,,,District,Yes,Mark Turner,District,,Completed,District,Mark Turner,Mark Turner
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01475,NPC Retrofit,None,District,,Managing Organization/Licensee,,,District,Yes,Mark Turner,District,,In Progress,District,Mark Turner,Mark Turner
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01475,NPC Retrofit,None,District,,Managing Organization/Licensee,,,District,Yes,Mark Turner,District,,Not Started,District,Mark Turner,Mark Turner
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03687,NPC Retrofit,None,District,,Managing Organization/Licensee,,,District,Yes,Mark Turner,District,Missed Milestone(s),,District,Mark Turner,Mark Turner
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03687,NPC Retrofit,None,District,,Managing Organization/Licensee,,,District,Yes,Mark Turner,District,Missed Milestone(s),Completed,District,Mark Turner,Mark Turner
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03687,NPC Retrofit,None,District,,Managing Organization/Licensee,,,District,Yes,Mark Turner,District,Missed Milestone(s),In Progress,District,Mark Turner,Mark Turner
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03687,NPC Retrofit,None,District,,Managing Organization/Licensee,,,District,Yes,Mark Turner,District,Missed Milestone(s),Not Started,District,Mark Turner,Mark Turner
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-05687,NPC Retrofit,None,District,,Managing Organization/Licensee,,,District,Yes,Mark Turner,District,,,District,Mark Turner,Mark Turner
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-05687,NPC Retrofit,None,District,,Managing Organization/Licensee,,,District,Yes,Mark Turner,District,,Not Started,District,Mark Turner,Mark Turner
