App Status,Application Status,Approval Status,blank,Building No.,Compliance Type (Reported by Hosptial),Corr Infrastructure,Corr Licensee Type,Corr Organization,Financial,Infrastructure,Licensee,Licensee Type,Orginization,Owner Name,Ownership,Progress,Status,What type of entity manages this hospital? ,Who is financially responsible for the seismic upgrades?,Who manages the hospital? 
Compliance Plan has been Finalized.,Approved - Noncompliance Noted,Compliance Plan has been Finalized., ,BLD-00323,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Memoralcare Orange Cost Medical Center,Non-profit Corporation (incl. Church-related),,In Progress,Non-profit Corporation (incl. Church-related),Memoralcare Orange Cost Medical Center,Memoralcare Orange Cost Medical Center
Compliance Plan has been Finalized.,Approved - Noncompliance Noted,Compliance Plan has been Finalized., ,BLD-00323,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Memoralcare Orange Cost Medical Center,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Memoralcare Orange Cost Medical Center,Memoralcare Orange Cost Medical Center
Compliance Plan has been Finalized.,Approved - Noncompliance Noted,Compliance Plan has been Finalized., ,BLD-00324,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Memoralcare Orange Cost Medical Center,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Memoralcare Orange Cost Medical Center,Memoralcare Orange Cost Medical Center
Compliance Plan has been Finalized.,Approved - Noncompliance Noted,Compliance Plan has been Finalized., ,BLD-00324,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Memoralcare Orange Cost Medical Center,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Memoralcare Orange Cost Medical Center,Memoralcare Orange Cost Medical Center
Compliance Plan has been Finalized.,Approved - Noncompliance Noted,Compliance Plan has been Finalized., ,BLD-00325,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Memoralcare Orange Cost Medical Center,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Memoralcare Orange Cost Medical Center,Memoralcare Orange Cost Medical Center
Compliance Plan has been Finalized.,Approved - Noncompliance Noted,Compliance Plan has been Finalized., ,BLD-00325,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Memoralcare Orange Cost Medical Center,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Memoralcare Orange Cost Medical Center,Memoralcare Orange Cost Medical Center
Compliance Plan has been Finalized.,Approved - Noncompliance Noted,Compliance Plan has been Finalized., ,BLD-05472,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Memoralcare Orange Cost Medical Center,Non-profit Corporation (incl. Church-related),Missed Milestone(s),,Non-profit Corporation (incl. Church-related),Memoralcare Orange Cost Medical Center,Memoralcare Orange Cost Medical Center
Compliance Plan has been Finalized.,Approved - Noncompliance Noted,Compliance Plan has been Finalized., ,BLD-05472,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Memoralcare Orange Cost Medical Center,Non-profit Corporation (incl. Church-related),Missed Milestone(s),Not Started,Non-profit Corporation (incl. Church-related),Memoralcare Orange Cost Medical Center,Memoralcare Orange Cost Medical Center
Compliance Plan has been Finalized.,Approved - Noncompliance Noted,Compliance Plan has been Finalized., ,BLD-05731,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Memoralcare Orange Cost Medical Center,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Memoralcare Orange Cost Medical Center,Memoralcare Orange Cost Medical Center
Compliance Plan has been Finalized.,Approved - Noncompliance Noted,Compliance Plan has been Finalized., ,BLD-05731,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Memoralcare Orange Cost Medical Center,Non-profit Corporation (incl. Church-related),,In Progress,Non-profit Corporation (incl. Church-related),Memoralcare Orange Cost Medical Center,Memoralcare Orange Cost Medical Center
