App Status,Application Status,Approval Status,blank,Building No.,Compliance Type (Reported by Hosptial),Corr Infrastructure,Corr Licensee Type,Corr Organization,Financial,Infrastructure,Licensee,Licensee Type,Orginization,Owner Name,Ownership,Progress,Status,What type of entity manages this hospital? ,Who is financially responsible for the seismic upgrades?,Who manages the hospital? 
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02101,SPC and NPC Retrofit,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,Not Started,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02102,NPC Retrofit,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02102,NPC Retrofit,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,Completed,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02102,NPC Retrofit,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,In Progress,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02103,NPC Retrofit,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02103,NPC Retrofit,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,Completed,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02103,NPC Retrofit,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,In Progress,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02104,2030 Compliant Building,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02104,2030 Compliant Building,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,Completed,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02105,Demolish building,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02105,Demolish building,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,In Progress,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02105,Demolish building,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,Not Started,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02622,Demolish building,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02622,Demolish building,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,In Progress,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02622,Demolish building,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,Not Started,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02829,2030 Compliant Building,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02829,2030 Compliant Building,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,Not Started,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02830,2030 Compliant Building,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02830,2030 Compliant Building,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,Not Started,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03678,Demolish building,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03678,Demolish building,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,In Progress,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03678,Demolish building,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,Not Started,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03683,NPC Retrofit,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03683,NPC Retrofit,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,Completed,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03683,NPC Retrofit,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,In Progress,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03683,NPC Retrofit,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,Not Started,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03685,NPC Retrofit,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03685,NPC Retrofit,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,Completed,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03685,NPC Retrofit,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,In Progress,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03685,NPC Retrofit,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,Not Started,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03767,SPC and NPC Retrofit,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03767,SPC and NPC Retrofit,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,Completed,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03767,SPC and NPC Retrofit,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,In Progress,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03767,SPC and NPC Retrofit,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,Not Started,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03768,SPC and NPC Retrofit,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03768,SPC and NPC Retrofit,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,Completed,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03768,SPC and NPC Retrofit,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,In Progress,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03768,SPC and NPC Retrofit,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,Not Started,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-05336,2030 Compliant Building,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-05336,2030 Compliant Building,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,Not Started,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-05368,Demolish building,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-05368,Demolish building,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,In Progress,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-05368,Demolish building,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,Not Started,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-05510,Demolish building,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-05510,Demolish building,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,In Progress,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-05510,Demolish building,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,Not Started,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-05678,NPC Retrofit,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-05678,NPC Retrofit,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,Not Started,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-05764,2030 Compliant Building,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-05764,2030 Compliant Building,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,Not Started,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-05765,2030 Compliant Building,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-05765,2030 Compliant Building,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,Not Started,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-06787,2030 Compliant Building,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-06787,2030 Compliant Building,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,Not Started,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-06788,2030 Compliant Building,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-06788,2030 Compliant Building,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,Not Started,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-06867,2030 Compliant Building,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-06867,2030 Compliant Building,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,Not Started,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-07007,2030 Compliant Building,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-07007,2030 Compliant Building,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,Not Started,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-07008,2030 Compliant Building,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-07008,2030 Compliant Building,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,Not Started,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-07070,2030 Compliant Building,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-07070,2030 Compliant Building,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,Not Started,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-07071,2030 Compliant Building,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-07071,2030 Compliant Building,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,In Progress,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-07153,2030 Compliant Building,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-07153,2030 Compliant Building,None,District,,Managing Organization/Licensee,,,District,Yes,Sharp Grossmont Hospital,District,,Not Started,District,Sharp Grossmont Hospital,Sharp Grossmont Hospital
