App Status,Application Status,Approval Status,blank,Building No.,Compliance Type (Reported by Hosptial),Corr Infrastructure,Corr Licensee Type,Corr Organization,Financial,Infrastructure,Licensee,Licensee Type,Orginization,Owner Name,Ownership,Progress,Status,What type of entity manages this hospital? ,Who is financially responsible for the seismic upgrades?,Who manages the hospital? 
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02441,SPC and NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"PRIME HEALTHCARE ANAHEIM, LLC",Private (Investor - Limited Liability Company),Missed Milestone(s),Completed,Private (Investor - Limited Liability Company),"PRIME HEALTHCARE ANAHEIM, LLC","PRIME HEALTHCARE ANAHEIM, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02441,SPC and NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"PRIME HEALTHCARE ANAHEIM, LLC",Private (Investor - Limited Liability Company),Missed Milestone(s),In Progress,Private (Investor - Limited Liability Company),"PRIME HEALTHCARE ANAHEIM, LLC","PRIME HEALTHCARE ANAHEIM, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02441,SPC and NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"PRIME HEALTHCARE ANAHEIM, LLC",Private (Investor - Limited Liability Company),Missed Milestone(s),Not Started,Private (Investor - Limited Liability Company),"PRIME HEALTHCARE ANAHEIM, LLC","PRIME HEALTHCARE ANAHEIM, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02675,NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"PRIME HEALTHCARE ANAHEIM, LLC",Private (Investor - Limited Liability Company),,,Private (Investor - Limited Liability Company),"PRIME HEALTHCARE ANAHEIM, LLC","PRIME HEALTHCARE ANAHEIM, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02675,NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"PRIME HEALTHCARE ANAHEIM, LLC",Private (Investor - Limited Liability Company),,In Progress,Private (Investor - Limited Liability Company),"PRIME HEALTHCARE ANAHEIM, LLC","PRIME HEALTHCARE ANAHEIM, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02886,NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"PRIME HEALTHCARE ANAHEIM, LLC",Private (Investor - Limited Liability Company),,,Private (Investor - Limited Liability Company),"PRIME HEALTHCARE ANAHEIM, LLC","PRIME HEALTHCARE ANAHEIM, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02886,NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"PRIME HEALTHCARE ANAHEIM, LLC",Private (Investor - Limited Liability Company),,In Progress,Private (Investor - Limited Liability Company),"PRIME HEALTHCARE ANAHEIM, LLC","PRIME HEALTHCARE ANAHEIM, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03118,NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"PRIME HEALTHCARE ANAHEIM, LLC",Private (Investor - Limited Liability Company),,,Private (Investor - Limited Liability Company),"PRIME HEALTHCARE ANAHEIM, LLC","PRIME HEALTHCARE ANAHEIM, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03118,NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"PRIME HEALTHCARE ANAHEIM, LLC",Private (Investor - Limited Liability Company),,In Progress,Private (Investor - Limited Liability Company),"PRIME HEALTHCARE ANAHEIM, LLC","PRIME HEALTHCARE ANAHEIM, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03559,NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"PRIME HEALTHCARE ANAHEIM, LLC",Private (Investor - Limited Liability Company),,,Private (Investor - Limited Liability Company),"PRIME HEALTHCARE ANAHEIM, LLC","PRIME HEALTHCARE ANAHEIM, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03559,NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"PRIME HEALTHCARE ANAHEIM, LLC",Private (Investor - Limited Liability Company),,In Progress,Private (Investor - Limited Liability Company),"PRIME HEALTHCARE ANAHEIM, LLC","PRIME HEALTHCARE ANAHEIM, LLC"
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03559,NPC Retrofit,None,Private (Investor - Limited Liability Company),,Property Owner,,,Private (Investor - Limited Liability Company),Yes,"PRIME HEALTHCARE ANAHEIM, LLC",Private (Investor - Limited Liability Company),,Not Started,Private (Investor - Limited Liability Company),"PRIME HEALTHCARE ANAHEIM, LLC","PRIME HEALTHCARE ANAHEIM, LLC"
