App Status,Application Status,Approval Status,blank,Building No.,Compliance Type (Reported by Hosptial),Corr Infrastructure,Corr Licensee Type,Corr Organization,Financial,Infrastructure,Licensee,Licensee Type,Orginization,Owner Name,Ownership,Progress,Status,What type of entity manages this hospital? ,Who is financially responsible for the seismic upgrades?,Who manages the hospital? 
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01143,SPC and NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,Completed,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01143,SPC and NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,Not Started,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01144,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01144,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,Completed,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01144,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,In Progress,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01144,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,Not Started,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01145,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01145,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,Completed,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01145,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,In Progress,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01145,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,Not Started,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01146,SPC and NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,Completed,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01146,SPC and NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,Not Started,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01147,SPC and NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,Completed,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01147,SPC and NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,Not Started,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01148,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01148,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,In Progress,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01148,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,Not Started,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01149,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01149,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,In Progress,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01149,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,Not Started,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01150,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01150,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,Completed,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01150,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,Not Started,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01151,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01151,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,In Progress,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01151,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,Not Started,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01152,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01152,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,Completed,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01152,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,In Progress,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01152,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,Not Started,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01153,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01153,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,In Progress,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01153,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,Not Started,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01154,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01154,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,In Progress,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01154,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,Not Started,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01155,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01155,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,In Progress,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01155,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,Not Started,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02869,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,In Progress,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02869,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,Not Started,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02870,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02870,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,In Progress,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02870,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,Not Started,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02871,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02871,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,In Progress,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02871,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,Not Started,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02872,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02872,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,In Progress,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02872,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,Not Started,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02874,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02874,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,In Progress,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02874,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,Not Started,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02875,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,,District,Tri City Medical Center,Tri City Medical Center
