App Status,Application Status,Approval Status,blank,Building No.,Compliance Type (Reported by Hosptial),Corr Infrastructure,Corr Licensee Type,Corr Organization,Financial,Infrastructure,Licensee,Licensee Type,Orginization,Owner Name,Ownership,Progress,Status,What type of entity manages this hospital? ,Who is financially responsible for the seismic upgrades?,Who manages the hospital? 
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01171,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Roger Sharma,Non-profit Corporation (incl. Church-related),,Completed,Non-profit Corporation (incl. Church-related),Roger Sharma,Roger Sharma
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01171,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Roger Sharma,Non-profit Corporation (incl. Church-related),,In Progress,Non-profit Corporation (incl. Church-related),Roger Sharma,Roger Sharma
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01171,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Roger Sharma,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Roger Sharma,Roger Sharma
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01172,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Roger Sharma,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Roger Sharma,Roger Sharma
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01172,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Roger Sharma,Non-profit Corporation (incl. Church-related),,Completed,Non-profit Corporation (incl. Church-related),Roger Sharma,Roger Sharma
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01172,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Roger Sharma,Non-profit Corporation (incl. Church-related),,In Progress,Non-profit Corporation (incl. Church-related),Roger Sharma,Roger Sharma
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01172,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Roger Sharma,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Roger Sharma,Roger Sharma
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01173,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Roger Sharma,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Roger Sharma,Roger Sharma
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01173,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Roger Sharma,Non-profit Corporation (incl. Church-related),,Completed,Non-profit Corporation (incl. Church-related),Roger Sharma,Roger Sharma
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01173,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Roger Sharma,Non-profit Corporation (incl. Church-related),,In Progress,Non-profit Corporation (incl. Church-related),Roger Sharma,Roger Sharma
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01173,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Roger Sharma,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Roger Sharma,Roger Sharma
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03409,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Roger Sharma,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Roger Sharma,Roger Sharma
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03409,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Roger Sharma,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Roger Sharma,Roger Sharma
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-05424,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Roger Sharma,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Roger Sharma,Roger Sharma
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-05424,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Roger Sharma,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Roger Sharma,Roger Sharma
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-06665,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Roger Sharma,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Roger Sharma,Roger Sharma
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-06665,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Roger Sharma,Non-profit Corporation (incl. Church-related),,In Progress,Non-profit Corporation (incl. Church-related),Roger Sharma,Roger Sharma
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-06665,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Roger Sharma,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Roger Sharma,Roger Sharma
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-06727,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Roger Sharma,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),Roger Sharma,Roger Sharma
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-06727,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Roger Sharma,Non-profit Corporation (incl. Church-related),,In Progress,Non-profit Corporation (incl. Church-related),Roger Sharma,Roger Sharma
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-06727,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,Roger Sharma,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),Roger Sharma,Roger Sharma
