App Status,Application Status,Approval Status,blank,Building No.,Compliance Type (Reported by Hosptial),Corr Infrastructure,Corr Licensee Type,Corr Organization,Financial,Infrastructure,Licensee,Licensee Type,Orginization,Owner Name,Ownership,Progress,Status,What type of entity manages this hospital? ,Who is financially responsible for the seismic upgrades?,Who manages the hospital? 
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00393,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,CommonSpirit Health,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),CommonSpirit Health,CommonSpirit Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00394,Relocate services to other existing compliant building(s),None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,CommonSpirit Health,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),CommonSpirit Health,CommonSpirit Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00394,Relocate services to other existing compliant building(s),None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,CommonSpirit Health,Non-profit Corporation (incl. Church-related),,Completed,Non-profit Corporation (incl. Church-related),CommonSpirit Health,CommonSpirit Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00394,Relocate services to other existing compliant building(s),None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,CommonSpirit Health,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),CommonSpirit Health,CommonSpirit Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00395,Demolish building,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,CommonSpirit Health,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),CommonSpirit Health,CommonSpirit Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00395,Demolish building,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,CommonSpirit Health,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),CommonSpirit Health,CommonSpirit Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00396,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,CommonSpirit Health,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),CommonSpirit Health,CommonSpirit Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00396,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,CommonSpirit Health,Non-profit Corporation (incl. Church-related),,Completed,Non-profit Corporation (incl. Church-related),CommonSpirit Health,CommonSpirit Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00396,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,CommonSpirit Health,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),CommonSpirit Health,CommonSpirit Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03094,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,CommonSpirit Health,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),CommonSpirit Health,CommonSpirit Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03094,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,CommonSpirit Health,Non-profit Corporation (incl. Church-related),,Completed,Non-profit Corporation (incl. Church-related),CommonSpirit Health,CommonSpirit Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03094,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,CommonSpirit Health,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),CommonSpirit Health,CommonSpirit Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03095,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,CommonSpirit Health,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),CommonSpirit Health,CommonSpirit Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03095,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,CommonSpirit Health,Non-profit Corporation (incl. Church-related),,Completed,Non-profit Corporation (incl. Church-related),CommonSpirit Health,CommonSpirit Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03095,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,CommonSpirit Health,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),CommonSpirit Health,CommonSpirit Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03136,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,CommonSpirit Health,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),CommonSpirit Health,CommonSpirit Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03136,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,CommonSpirit Health,Non-profit Corporation (incl. Church-related),,Completed,Non-profit Corporation (incl. Church-related),CommonSpirit Health,CommonSpirit Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03136,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,CommonSpirit Health,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),CommonSpirit Health,CommonSpirit Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03645,Relocate services to NEW building(s),None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,CommonSpirit Health,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),CommonSpirit Health,CommonSpirit Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03645,Relocate services to NEW building(s),None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,CommonSpirit Health,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),CommonSpirit Health,CommonSpirit Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-05464,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,CommonSpirit Health,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),CommonSpirit Health,CommonSpirit Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-05464,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,CommonSpirit Health,Non-profit Corporation (incl. Church-related),,Completed,Non-profit Corporation (incl. Church-related),CommonSpirit Health,CommonSpirit Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-05464,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,CommonSpirit Health,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),CommonSpirit Health,CommonSpirit Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-06078,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,CommonSpirit Health,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),CommonSpirit Health,CommonSpirit Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-06078,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,CommonSpirit Health,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),CommonSpirit Health,CommonSpirit Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-06079,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,CommonSpirit Health,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),CommonSpirit Health,CommonSpirit Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-06079,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,CommonSpirit Health,Non-profit Corporation (incl. Church-related),,Completed,Non-profit Corporation (incl. Church-related),CommonSpirit Health,CommonSpirit Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-06079,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,CommonSpirit Health,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),CommonSpirit Health,CommonSpirit Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-07027,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,CommonSpirit Health,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),CommonSpirit Health,CommonSpirit Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-07027,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,CommonSpirit Health,Non-profit Corporation (incl. Church-related),,Completed,Non-profit Corporation (incl. Church-related),CommonSpirit Health,CommonSpirit Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-07027,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,CommonSpirit Health,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),CommonSpirit Health,CommonSpirit Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-07028,SPC and NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,CommonSpirit Health,Non-profit Corporation (incl. Church-related),,,Non-profit Corporation (incl. Church-related),CommonSpirit Health,CommonSpirit Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-07028,SPC and NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,CommonSpirit Health,Non-profit Corporation (incl. Church-related),,Completed,Non-profit Corporation (incl. Church-related),CommonSpirit Health,CommonSpirit Health
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-07028,SPC and NPC Retrofit,None,Non-profit Corporation (incl. Church-related),,Managing Organization/Licensee,,,Non-profit Corporation (incl. Church-related),Yes,CommonSpirit Health,Non-profit Corporation (incl. Church-related),,Not Started,Non-profit Corporation (incl. Church-related),CommonSpirit Health,CommonSpirit Health
