App Status,Application Status,Approval Status,blank,Building No.,Compliance Type (Reported by Hosptial),Corr Infrastructure,Corr Licensee Type,Corr Organization,Financial,Infrastructure,Licensee,Licensee Type,Orginization,Owner Name,Ownership,Progress,Status,What type of entity manages this hospital? ,Who is financially responsible for the seismic upgrades?,Who manages the hospital? 
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01759,Demolish building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01759,Demolish building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,In Progress,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01759,Demolish building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,Not Started,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01760,Demolish building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01760,Demolish building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,In Progress,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01760,Demolish building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,Not Started,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01761,Demolish building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01761,Demolish building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,In Progress,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01761,Demolish building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,Not Started,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01762,Demolish building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01762,Demolish building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,In Progress,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01762,Demolish building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,Not Started,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01763,Demolish building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01763,Demolish building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,In Progress,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01763,Demolish building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,Not Started,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01764,Demolish building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01764,Demolish building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,In Progress,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01764,Demolish building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,Not Started,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01765,Demolish building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01765,Demolish building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,In Progress,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01765,Demolish building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,Not Started,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01766,Demolish building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01766,Demolish building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,In Progress,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01766,Demolish building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,Not Started,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01767,Demolish building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01767,Demolish building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,In Progress,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01767,Demolish building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,Not Started,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-05316,2030 Compliant Building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-05316,2030 Compliant Building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,In Progress,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-05317,2030 Compliant Building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-05317,2030 Compliant Building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,In Progress,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-05318,Relocate services to NEW building(s),None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-05318,Relocate services to NEW building(s),None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,In Progress,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-05318,Relocate services to NEW building(s),None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,Not Started,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-05884,Demolish building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-05884,Demolish building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,In Progress,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-05884,Demolish building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,Not Started,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-05885,Demolish building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-05885,Demolish building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,In Progress,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-05885,Demolish building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,Not Started,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-06025,2030 Compliant Building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-06025,2030 Compliant Building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,In Progress,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-06026,2030 Compliant Building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-06026,2030 Compliant Building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,In Progress,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-06029,Demolish building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-06029,Demolish building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,In Progress,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-06029,Demolish building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,Not Started,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-06498,2030 Compliant Building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-06498,2030 Compliant Building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,In Progress,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-07072,Demolish building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-07072,Demolish building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,In Progress,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-07072,Demolish building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,Not Started,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-07164,Demolish building,None,County,,Property Owner,,,County,Yes,Los Angeles County Department of Healthcare Services,County,,,County,Los Angeles County Department of Healthcare Services,Los Angeles County Department of Healthcare Services
